"especie","rot","regiao","inv","faz","proj","talhao","parcela","arv","fuste","cap","ht","hdom","idade","carac","dap"
"E.grandis",1,"Botucatu",1995,36,33,6,24,7,7,53,28,NA,7.5260274,"N",16.870424
"E.grandis",1,"Botucatu",1995,36,33,6,24,8,8,67,15,27.5,7.5260274,"N",21.326762
"E.grandis",1,"Botucatu",1995,36,33,6,24,9,9,21,22,NA,7.5260274,"N",6.684508
"E.grandis",1,"Botucatu",1995,36,33,6,24,10,10,39,24,NA,7.5260274,"N",12.414086
"E.grandis",1,"Botucatu",1995,36,33,6,24,35,35,71,27.5,27.5,7.5260274,"N",22.600002
"E.grandis",1,"Botucatu",1995,36,33,6,24,51,51,86,31.5,31.5,7.5260274,"N",27.37465
"E.grandis",1,"Botucatu",1995,36,33,6,24,60,60,66,29,29,7.5260274,"N",21.008452
"E.grandis",1,"Botucatu",1995,36,33,6,24,63,63,68,28,28,7.5260274,"N",21.645072
"E.grandis",1,"Botucatu",1995,36,33,6,25,1,1,80,31,31,7.5260274,"N",25.464791
"E.grandis",1,"Botucatu",1995,36,33,6,25,2,2,47,23,NA,7.5260274,"N",14.960565
"E.grandis",1,"Botucatu",1995,36,33,6,25,3,3,55,28,NA,7.5260274,"N",17.507044
"E.grandis",1,"Botucatu",1995,36,33,6,25,4,4,53,28,NA,7.5260274,"N",16.870424
"E.grandis",1,"Botucatu",1995,36,33,6,25,5,5,59,28,NA,7.5260274,"N",18.780283
"E.grandis",1,"Botucatu",1995,36,33,6,25,6,6,22,12,NA,7.5260274,"N",7.002817
"E.grandis",1,"Botucatu",1995,36,33,6,25,7,7,62,29,NA,7.5260274,"N",19.735213
"E.grandis",1,"Botucatu",1995,36,33,6,25,8,8,45,25,NA,7.5260274,"N",14.323945
"E.grandis",1,"Botucatu",1995,36,33,6,25,9,9,72,30,30,7.5260274,"N",22.918312
"E.grandis",1,"Botucatu",1995,36,33,6,25,10,10,48,27,NA,7.5260274,"N",15.278875
"E.grandis",1,"Botucatu",1995,36,33,6,25,40,40,70,27.5,27.5,7.5260274,"N",22.281692
"E.grandis",1,"Botucatu",1995,36,33,6,25,44,44,72,29,29,7.5260274,"N",22.918312
"E.grandis",1,"Botucatu",1995,36,33,6,25,48,48,72,29,29,7.5260274,"N",22.918312
"E.grandis",1,"Botucatu",1995,36,33,6,26,1,1,52,25,NA,7.5260274,"N",16.552114
"E.grandis",1,"Botucatu",1995,36,33,6,26,2,2,60,27,NA,7.5260274,"N",19.098593
"E.grandis",1,"Botucatu",1995,36,33,6,26,3,3,36,20,NA,7.5260274,"Z",11.459156
"E.grandis",1,"Botucatu",1995,36,33,6,26,4,5,34,19,NA,7.5260274,"N",10.822536
"E.grandis",1,"Botucatu",1995,36,33,6,26,5,6,50,24,NA,7.5260274,"N",15.915494
"E.grandis",1,"Botucatu",1995,36,33,6,26,6,7,35,20,NA,7.5260274,"N",11.140846
"E.grandis",1,"Botucatu",1995,36,33,6,26,7,8,55,24,NA,7.5260274,"N",17.507044
"E.grandis",1,"Botucatu",1995,36,33,6,26,8,9,32,19,NA,7.5260274,"N",10.185916
"E.grandis",1,"Botucatu",1995,36,33,6,26,9,10,48,19,NA,7.5260274,"N",15.278875
"E.grandis",1,"Botucatu",1995,36,33,6,26,10,11,52,25,NA,7.5260274,"N",16.552114
"E.grandis",1,"Botucatu",1995,36,33,6,26,18,19,61,26,26,7.5260274,"N",19.416903
"E.grandis",1,"Botucatu",1995,36,33,6,26,19,20,61,28.5,28.5,7.5260274,"N",19.416903
"E.grandis",1,"Botucatu",1995,36,33,6,26,48,49,62,26.5,26.5,7.5260274,"N",19.735213
"E.grandis",1,"Botucatu",1995,36,33,6,26,57,58,67,27.5,27.5,7.5260274,"N",21.326762
"E.grandis",1,"Botucatu",1995,36,33,6,26,66,67,63,26,26,7.5260274,"N",20.053523
"E.grandis",1,"Botucatu",1995,36,33,9,19,1,1,26,17,NA,7.68219178,"N",8.276057
"E.grandis",1,"Botucatu",1995,36,33,9,19,2,2,85,42,NA,7.68219178,"N",27.05634
"E.grandis",1,"Bofete",1995,25,92,28,1,1,1,44,20,NA,3.08219178,"N",14.005635
"E.grandis",1,"Bofete",1995,25,92,28,1,2,2,43,19,NA,3.08219178,"N",13.687325
"E.grandis",1,"Bofete",1995,25,92,28,1,3,3,35,19,NA,3.08219178,"N",11.140846
"E.grandis",1,"Bofete",1995,25,92,28,1,4,4,52,22,NA,3.08219178,"N",16.552114
"E.grandis",1,"Bofete",1995,25,92,28,1,5,5,22,13,NA,3.08219178,"N",7.002817
"E.grandis",1,"Bofete",1995,25,92,28,1,6,6,49,20,NA,3.08219178,"N",15.597184
"E.grandis",1,"Bofete",1995,25,92,28,1,7,7,25,16,NA,3.08219178,"N",7.957747
"E.grandis",1,"Bofete",1995,25,92,28,1,8,8,56,24,24,3.08219178,"N",17.825354
"E.grandis",1,"Bofete",1995,25,92,28,1,9,9,45,21,NA,3.08219178,"N",14.323945
"E.grandis",1,"Bofete",1995,25,92,28,1,10,10,29,12,NA,3.08219178,"N",9.230987
"E.grandis",1,"Bofete",1995,25,92,28,1,11,11,56,24,24,3.08219178,"N",17.825354
"E.grandis",1,"Bofete",1995,25,92,28,1,52,52,57,22.5,22.5,3.08219178,"N",18.143664
"E.grandis",1,"Bofete",1995,25,92,28,1,64,64,55,22.5,22.5,3.08219178,"N",17.507044
"E.grandis",1,"Bofete",1995,25,92,28,1,68,68,55,22,22,3.08219178,"N",17.507044
"E.grandis",1,"Bofete",1995,25,92,36,3,1,1,41,16,NA,3.33150685,"N",13.050705
"E.grandis",1,"Bofete",1995,25,92,36,3,3,3,33,18,NA,3.33150685,"N",10.504226
"E.grandis",1,"Bofete",1995,25,92,36,3,4,4,25,16,NA,3.33150685,"N",7.957747
"E.grandis",1,"Bofete",1995,25,92,36,3,5,5,31,19,NA,3.33150685,"N",9.867606
"E.grandis",1,"Bofete",1995,25,92,36,3,7,7,27,18,NA,3.33150685,"N",8.594367
"E.grandis",1,"Bofete",1995,25,92,36,3,8,8,23,15,NA,3.33150685,"N",7.321127
"E.grandis",1,"Bofete",1995,25,92,36,3,9,9,28,15,NA,3.33150685,"N",8.912677
"E.grandis",1,"Bofete",1995,25,92,36,3,10,10,32,15,NA,3.33150685,"N",10.185916
"E.grandis",1,"Bofete",1995,25,92,36,3,11,11,31,16,NA,3.33150685,"N",9.867606
"E.grandis",1,"Bofete",1995,25,92,36,3,12,12,27,12,NA,3.33150685,"N",8.594367
"E.grandis",1,"Bofete",1995,25,92,36,3,17,17,44,18,18,3.33150685,"N",14.005635
"E.grandis",1,"Bofete",1995,25,92,36,3,26,26,44,18,18,3.33150685,"N",14.005635
"E.grandis",1,"Bofete",1995,25,92,36,3,31,31,43,17,17,3.33150685,"N",13.687325
"E.grandis",1,"Bofete",1995,25,92,36,3,34,34,44,19,19,3.33150685,"N",14.005635
"E.grandis",1,"Bofete",1995,25,92,36,3,40,40,45,18.5,18.5,3.33150685,"N",14.323945
"E.grandis",1,"Bofete",1995,25,92,39,1,1,1,45,17,17,3.08219178,"N",14.323945
"E.grandis",1,"Bofete",1995,25,92,39,1,4,4,39,18,NA,3.08219178,"N",12.414086
"E.grandis",1,"Bofete",1995,25,92,39,1,5,5,32,17,NA,3.08219178,"N",10.185916
"E.grandis",1,"Bofete",1995,25,92,39,1,6,6,42,19,NA,3.08219178,"N",13.369015
"E.grandis",1,"Bofete",1995,25,92,39,1,7,7,28,16,NA,3.08219178,"N",8.912677
"E.grandis",1,"Bofete",1995,25,92,39,1,26,26,44,21,21,3.08219178,"N",14.005635
"E.grandis",1,"Bofete",1995,25,92,39,1,40,40,44,19.5,19.5,3.08219178,"N",14.005635
"E.grandis",1,"Bofete",1995,25,92,39,1,50,50,47,18.5,18.5,3.08219178,"N",14.960565
"E.grandis",1,"Bofete",1995,25,92,39,1,51,51,44,19,19,3.08219178,"N",14.005635
"E.grandis",1,"Bofete",1995,35,88,23,2,1,1,21,11,NA,6.65479452,"N",6.684508
"E.grandis",1,"Bofete",1995,35,88,23,2,2,2,39,20,NA,6.65479452,"N",12.414086
"E.grandis",1,"Bofete",1995,35,88,23,2,3,3,41,19,NA,6.65479452,"N",13.050705
"E.grandis",1,"Bofete",1995,35,88,23,2,7,7,46,20,NA,6.65479452,"N",14.642255
"E.grandis",1,"Bofete",1995,35,88,23,2,8,8,48,20,NA,6.65479452,"N",15.278875
"E.grandis",1,"Bofete",1995,35,88,23,2,9,9,50,19,NA,6.65479452,"N",15.915494
"E.grandis",1,"Bofete",1995,35,88,23,2,10,10,41,20,NA,6.65479452,"N",13.050705
"E.grandis",1,"Bofete",1995,35,88,23,2,11,11,39,18,NA,6.65479452,"N",12.414086
"E.grandis",1,"Bofete",1995,35,88,23,2,12,12,52,22,NA,6.65479452,"N",16.552114
"E.grandis",1,"Bofete",1995,35,88,23,2,14,14,28,16,NA,6.65479452,"N",8.912677
"E.grandis",1,"Bofete",1995,35,88,23,2,37,37,66,22.5,22.5,6.65479452,"N",21.008452
"E.grandis",1,"Bofete",1995,35,88,23,2,41,41,65,23.5,23.5,6.65479452,"N",20.690143
"E.grandis",1,"Bofete",1995,35,88,23,2,43,43,61,23,23,6.65479452,"N",19.416903
"E.grandis",1,"Bofete",1995,35,88,23,2,44,44,58,24,24,6.65479452,"N",18.461973
"E.grandis",1,"Bofete",1995,35,88,23,2,45,45,63,23.5,23.5,6.65479452,"N",20.053523
"E.grandis",1,"Bofete",1995,35,88,23,3,1,1,75,24,24.5,6.65753425,"N",23.873241
"E.grandis",1,"Bofete",1995,35,88,23,3,2,2,33,17,NA,6.65753425,"N",10.504226
"E.grandis",1,"Bofete",1995,35,88,23,3,3,3,13,11,NA,6.65753425,"N",4.138029
"E.grandis",1,"Bofete",1995,35,88,23,3,4,4,58,20,20,6.65753425,"N",18.461973
"E.grandis",1,"Bofete",1995,35,88,23,3,5,5,20,14,NA,6.65753425,"N",6.366198
"E.grandis",1,"Bofete",1995,35,88,23,3,6,6,58,20,NA,6.65753425,"N",18.461973
"E.grandis",1,"Bofete",1995,35,88,23,3,7,7,48,19,NA,6.65753425,"N",15.278875
"E.grandis",1,"Bofete",1995,35,88,23,3,8,8,48,19,NA,6.65753425,"N",15.278875
"E.grandis",1,"Bofete",1995,35,88,23,3,9,9,24,16,NA,6.65753425,"N",7.639437
"E.grandis",1,"Bofete",1995,35,88,23,3,10,10,35,18,NA,6.65753425,"N",11.140846
"E.grandis",1,"Bofete",1995,35,88,23,3,17,17,64,24,24,6.65753425,"N",20.371833
"E.grandis",1,"Bofete",1995,35,88,23,3,41,41,60,23.5,23.5,6.65753425,"N",19.098593
"E.grandis",1,"Bofete",1995,35,88,23,3,60,60,65,23.5,23.5,6.65753425,"N",20.690143
"E.grandis",1,"Bofete",1995,35,88,23,4,2,2,43,24,NA,6.66849315,"N",13.687325
"E.grandis",1,"Bofete",1995,35,88,23,4,3,3,29,20,NA,6.66849315,"N",9.230987
"E.grandis",1,"Bofete",1995,35,88,23,4,4,4,31,22,NA,6.66849315,"N",9.867606
"E.grandis",1,"Bofete",1995,35,88,23,4,5,5,17,14,NA,6.66849315,"N",5.411268
"E.grandis",1,"Bofete",1995,35,88,23,4,6,6,34,24,NA,6.66849315,"N",10.822536
"E.grandis",1,"Bofete",1995,35,88,23,4,7,7,43,25,NA,6.66849315,"N",13.687325
"E.grandis",1,"Bofete",1995,35,88,23,4,8,8,38,22,NA,6.66849315,"N",12.095776
"E.grandis",1,"Bofete",1995,35,88,23,4,9,9,47,23,NA,6.66849315,"N",14.960565
"E.grandis",1,"Bofete",1995,35,88,23,4,10,10,49,22,NA,6.66849315,"N",15.597184
"E.grandis",1,"Bofete",1995,35,88,23,4,11,11,27,18,NA,6.66849315,"N",8.594367
"E.grandis",1,"Bofete",1995,35,88,23,4,22,22,51,25,25,6.66849315,"N",16.233804
"E.grandis",1,"Bofete",1995,35,88,23,4,29,29,51,25.5,25.5,6.66849315,"N",16.233804
"E.grandis",1,"Bofete",1995,35,88,23,4,32,32,65,28.5,28.5,6.66849315,"N",20.690143
"E.grandis",1,"Bofete",1995,35,88,23,4,33,33,50,24,24,6.66849315,"N",15.915494
"E.grandis",1,"Bofete",1995,35,88,23,4,66,66,50,23.5,23.5,6.66849315,"N",15.915494
"E.grandis",1,"Bofete",1995,35,88,23,6,1,1,46,25,NA,6.66575342,"N",14.642255
"E.grandis",1,"Bofete",1995,35,88,23,6,2,2,37,23,NA,6.66575342,"N",11.777466
"E.grandis",1,"Bofete",1995,35,88,23,6,3,3,31,18,NA,6.66575342,"N",9.867606
"E.grandis",1,"Bofete",1995,35,88,23,6,4,4,37,20,NA,6.66575342,"N",11.777466
"E.grandis",1,"Bofete",1995,35,88,23,6,6,6,42,23,NA,6.66575342,"N",13.369015
"E.grandis",1,"Bofete",1995,35,88,23,6,23,23,56,24.5,24.5,6.66575342,"N",17.825354
"E.grandis",1,"Bofete",1995,35,88,23,6,28,28,60,23,23,6.66575342,"N",19.098593
"E.grandis",1,"Bofete",1995,35,88,23,6,34,35,59,23,23,6.66575342,"Z",18.780283
"E.grandis",1,"Bofete",1995,35,88,23,6,38,39,63,24,24,6.66575342,"N",20.053523
"E.grandis",1,"Bofete",1995,35,88,23,6,55,56,57,23.5,23.5,6.66575342,"N",18.143664
"E.grandis",1,"Bofete",1995,35,88,23,7,1,1,49,28,NA,6.66849315,"N",15.597184
"E.grandis",1,"Bofete",1995,35,88,23,7,2,2,30,20,NA,6.66849315,"N",9.549297
"E.grandis",1,"Bofete",1995,35,88,23,7,3,3,39,29,NA,6.66849315,"N",12.414086
"E.grandis",1,"Bofete",1995,35,88,23,7,4,4,59,31,NA,6.66849315,"N",18.780283
"E.grandis",1,"Bofete",1995,35,88,23,7,5,5,43,23,NA,6.66849315,"N",13.687325
"E.grandis",1,"Bofete",1995,35,88,23,7,6,6,37,27,NA,6.66849315,"N",11.777466
"E.grandis",1,"Bofete",1995,35,88,23,7,7,7,30,20,NA,6.66849315,"N",9.549297
"E.grandis",1,"Bofete",1995,35,88,23,7,8,8,32,23,NA,6.66849315,"N",10.185916
"E.grandis",1,"Bofete",1995,35,88,23,7,9,9,56,31,NA,6.66849315,"N",17.825354
"E.grandis",1,"Bofete",1995,35,88,23,7,10,10,41,27,NA,6.66849315,"N",13.050705
"E.grandis",1,"Bofete",1995,35,88,23,7,30,30,64,32.5,32.5,6.66849315,"N",20.371833
"E.grandis",1,"Bofete",1995,35,88,23,7,38,38,65,29,29,6.66849315,"N",20.690143
"E.grandis",1,"Bofete",1995,35,88,23,7,40,40,62,31.5,31.5,6.66849315,"N",19.735213
"E.grandis",1,"Bofete",1995,35,88,23,7,44,44,69,32,32,6.66849315,"N",21.963382
"E.grandis",1,"Bofete",1995,35,88,23,7,45,45,70,31.5,31.5,6.66849315,"N",22.281692
"E.grandis",1,"Bofete",1995,35,88,23,8,1,1,41,21,NA,6.65479452,"N",13.050705
"E.grandis",1,"Bofete",1995,35,88,23,8,2,2,59,22,22,6.65479452,"N",18.780283
"E.grandis",1,"Bofete",1995,35,88,23,8,4,4,54,20,20.5,6.65479452,"N",17.188734
"E.grandis",1,"Bofete",1995,35,88,23,8,7,7,44,21,NA,6.65479452,"N",14.005635
"E.grandis",1,"Bofete",1995,35,88,23,8,8,8,30,17,NA,6.65479452,"N",9.549297
"E.grandis",1,"Bofete",1995,35,88,23,8,10,10,53,22,NA,6.65479452,"N",16.870424
"E.grandis",1,"Bofete",1995,35,88,23,8,11,11,56,21,21,6.65479452,"N",17.825354
"E.grandis",1,"Bofete",1995,35,88,23,8,12,12,24,16,NA,6.65479452,"N",7.639437
"E.grandis",1,"Bofete",1995,35,88,23,8,14,14,59,24,24.5,6.65479452,"N",18.780283
"E.grandis",1,"Bofete",1995,35,88,23,8,15,15,41,17,NA,6.65479452,"N",13.050705
"E.grandis",1,"Bofete",1995,35,88,23,8,50,51,56,23.5,23.5,6.65479452,"N",17.825354
"E.grandis",1,"Bofete",1995,35,88,23,9,1,1,37,19,NA,6.65479452,"N",11.777466
"E.grandis",1,"Bofete",1995,35,88,23,9,2,2,31,18,NA,6.65479452,"N",9.867606
"E.grandis",1,"Bofete",1995,35,88,23,9,3,3,28,17,NA,6.65479452,"N",8.912677
"E.grandis",1,"Bofete",1995,35,88,23,9,4,4,32,16,NA,6.65479452,"N",10.185916
"E.grandis",1,"Bofete",1995,35,88,23,9,5,5,28,23,NA,6.65479452,"N",8.912677
"E.grandis",1,"Bofete",1995,35,88,23,9,6,6,54,20,NA,6.65479452,"N",17.188734
"E.grandis",1,"Bofete",1995,35,88,23,9,7,7,43,16,NA,6.65479452,"N",13.687325
"E.grandis",1,"Bofete",1995,35,88,23,9,8,8,29,15,NA,6.65479452,"N",9.230987
"E.grandis",1,"Bofete",1995,35,88,23,9,9,9,23,15,NA,6.65479452,"N",7.321127
"E.grandis",1,"Bofete",1995,35,88,23,9,10,10,44,20,NA,6.65479452,"N",14.005635
"E.grandis",1,"Bofete",1995,35,88,23,9,28,28,62,24.5,24.5,6.65479452,"N",19.735213
"E.grandis",1,"Bofete",1995,35,88,23,9,29,29,62,24,24,6.65479452,"N",19.735213
"E.grandis",1,"Bofete",1995,35,88,23,9,35,35,63,22,22,6.65479452,"N",20.053523
"E.grandis",1,"Bofete",1995,35,88,23,9,60,60,63,25,25,6.65479452,"N",20.053523
"E.grandis",1,"Bofete",1995,35,88,23,9,62,62,63,24.5,24.5,6.65479452,"N",20.053523
"E.grandis",1,"Bofete",1995,35,88,23,10,1,1,35,19,NA,6.65753425,"N",11.140846
"E.grandis",1,"Bofete",1995,35,88,23,10,2,2,23,14,NA,6.65753425,"N",7.321127
"E.grandis",1,"Bofete",1995,35,88,23,10,3,3,25,15,NA,6.65753425,"N",7.957747
"E.grandis",1,"Bofete",1995,35,88,23,10,4,4,20,11,NA,6.65753425,"N",6.366198
"E.grandis",1,"Bofete",1995,35,88,23,10,6,6,37,18,NA,6.65753425,"N",11.777466
"E.grandis",1,"Bofete",1995,35,88,23,10,7,7,57,20,NA,6.65753425,"N",18.143664
"E.grandis",1,"Bofete",1995,35,88,23,10,8,8,38,18,NA,6.65753425,"N",12.095776
"E.grandis",1,"Bofete",1995,35,88,23,10,9,9,41,19,NA,6.65753425,"N",13.050705
"E.grandis",1,"Bofete",1995,35,88,23,10,10,10,32,18,NA,6.65753425,"N",10.185916
"E.grandis",1,"Bofete",1995,35,88,23,10,11,11,35,20,NA,6.65753425,"N",11.140846
"E.grandis",1,"Bofete",1995,35,88,23,10,13,13,58,21.5,21.5,6.65753425,"N",18.461973
"E.grandis",1,"Bofete",1995,35,88,23,10,23,23,64,23.5,23.5,6.65753425,"N",20.371833
"E.grandis",1,"Bofete",1995,35,88,23,10,29,29,58,22,22,6.65753425,"N",18.461973
"E.grandis",1,"Bofete",1995,35,88,23,10,33,33,59,23.5,23.5,6.65753425,"N",18.780283
"E.grandis",1,"Bofete",1995,35,88,23,10,42,43,59,21.5,21.5,6.65753425,"N",18.780283
"E.grandis",1,"Bofete",1995,35,88,23,11,1,1,37,20,NA,6.65753425,"N",11.777466
"E.grandis",1,"Bofete",1995,35,88,23,11,2,2,25,14,NA,6.65753425,"N",7.957747
"E.grandis",1,"Bofete",1995,35,88,23,11,3,3,49,22,NA,6.65753425,"N",15.597184
"E.grandis",1,"Bofete",1995,35,88,23,11,4,4,48,24,NA,6.65753425,"N",15.278875
"E.grandis",1,"Bofete",1995,35,88,23,11,5,5,64,18,18,6.65753425,"N",20.371833
"E.grandis",1,"Bofete",1995,35,88,23,11,6,6,33,19,NA,6.65753425,"N",10.504226
"E.grandis",1,"Bofete",1995,35,88,23,11,7,7,40,20,NA,6.65753425,"N",12.732395
"E.grandis",1,"Bofete",1995,35,88,23,11,8,8,48,22,NA,6.65753425,"N",15.278875
"E.grandis",1,"Bofete",1995,35,88,23,11,9,9,53,22,NA,6.65753425,"N",16.870424
"E.grandis",1,"Bofete",1995,35,88,23,11,10,10,55,14,NA,6.65753425,"N",17.507044
"E.grandis",1,"Bofete",1995,35,88,23,11,26,26,60,23,23,6.65753425,"N",19.098593
"E.grandis",1,"Bofete",1995,35,88,23,11,29,29,72,25,25,6.65753425,"N",22.918312
"E.grandis",1,"Bofete",1995,35,88,23,11,32,32,65,24,24,6.65753425,"N",20.690143
"E.grandis",1,"Bofete",1995,35,88,23,11,33,33,69,22.5,22.5,6.65753425,"N",21.963382
"E.grandis",1,"Bofete",1995,35,88,23,12,1,1,43,21,NA,6.65753425,"N",13.687325
"E.grandis",1,"Bofete",1995,35,88,23,12,2,2,31,19,NA,6.65753425,"N",9.867606
"E.grandis",1,"Bofete",1995,35,88,23,12,3,3,57,23,NA,6.65753425,"N",18.143664
"E.grandis",1,"Bofete",1995,35,88,23,12,4,4,37,21,NA,6.65753425,"N",11.777466
"E.grandis",1,"Bofete",1995,35,88,23,12,5,5,49,19,NA,6.65753425,"N",15.597184
"E.grandis",1,"Bofete",1995,35,88,23,12,6,6,34,19,NA,6.65753425,"N",10.822536
"E.grandis",1,"Bofete",1995,35,88,23,12,7,7,31,19,NA,6.65753425,"N",9.867606
"E.grandis",1,"Bofete",1995,35,88,23,12,8,8,49,21,NA,6.65753425,"N",15.597184
"E.grandis",1,"Bofete",1995,35,88,23,12,24,24,67,23,23,6.65753425,"N",21.326762
"E.grandis",1,"Bofete",1995,35,88,23,12,31,31,83,26,26,6.65753425,"N",26.419721
"E.grandis",1,"Bofete",1995,35,88,23,12,41,41,63,22.5,22.5,6.65753425,"N",20.053523
"E.grandis",1,"Bofete",1995,35,88,23,12,44,44,63,22,22,6.65753425,"N",20.053523
"E.grandis",1,"Bofete",1995,35,88,23,12,62,62,67,25,25,6.65753425,"N",21.326762
"E.grandis",1,"Bofete",1995,35,88,23,13,1,1,28,14,NA,6.65753425,"N",8.912677
"E.grandis",1,"Bofete",1995,35,88,23,13,2,2,57,23,23,6.65753425,"N",18.143664
"E.grandis",1,"Bofete",1995,35,88,23,13,3,3,35,20,NA,6.65753425,"N",11.140846
"E.grandis",1,"Bofete",1995,35,88,23,13,4,4,42,21,NA,6.65753425,"N",13.369015
"E.grandis",1,"Bofete",1995,35,88,23,13,5,5,44,21,NA,6.65753425,"N",14.005635
"E.grandis",1,"Bofete",1995,35,88,23,13,6,6,53,23,NA,6.65753425,"N",16.870424
"E.grandis",1,"Bofete",1995,35,88,23,13,7,7,14,7,NA,6.65753425,"N",4.456338
"E.grandis",1,"Bofete",1995,35,88,23,13,8,8,14,9,NA,6.65753425,"N",4.456338
"E.grandis",1,"Bofete",1995,35,88,23,13,10,10,60,20,20.5,6.65753425,"N",19.098593
"E.grandis",1,"Bofete",1995,35,88,23,13,11,11,40,18,NA,6.65753425,"Z",12.732395
"E.grandis",1,"Bofete",1995,35,88,23,13,13,14,57,23,23,6.65753425,"N",18.143664
"E.grandis",1,"Bofete",1995,35,88,23,13,31,32,56,22.5,22.5,6.65753425,"N",17.825354
"E.grandis",1,"Bofete",1995,35,88,23,13,41,42,61,24.5,24.5,6.65753425,"N",19.416903
"E.grandis",1,"Bofete",1995,35,88,23,14,1,1,27,15,NA,6.65753425,"N",8.594367
"E.grandis",1,"Bofete",1995,35,88,23,14,2,2,53,20,20,6.65753425,"N",16.870424
"E.grandis",1,"Bofete",1995,35,88,23,14,3,3,16,10,NA,6.65753425,"N",5.092958
"E.grandis",1,"Bofete",1995,35,88,23,14,5,5,47,21,NA,6.65753425,"N",14.960565
"E.grandis",1,"Bofete",1995,35,88,23,14,6,6,46,20,NA,6.65753425,"N",14.642255
"E.grandis",1,"Bofete",1995,35,88,23,14,7,7,39,20,NA,6.65753425,"N",12.414086
"E.grandis",1,"Bofete",1995,35,88,23,14,8,8,32,17,NA,6.65753425,"N",10.185916
"E.grandis",1,"Bofete",1995,35,88,23,14,9,9,14,9,NA,6.65753425,"N",4.456338
"E.grandis",1,"Bofete",1995,35,88,23,14,10,10,30,16,NA,6.65753425,"N",9.549297
"E.grandis",1,"Bofete",1995,35,88,23,14,11,11,56,21,21,6.65753425,"N",17.825354
"E.grandis",1,"Bofete",1995,35,88,23,14,47,48,55,21,21,6.65753425,"N",17.507044
"E.grandis",1,"Bofete",1995,35,88,23,14,49,50,59,22.5,22.5,6.65753425,"N",18.780283
"E.grandis",1,"Bofete",1995,35,88,23,14,57,58,53,21.5,21.5,6.65753425,"N",16.870424
"E.grandis",1,"Bofete",1995,35,88,23,15,1,1,47,22,NA,6.65753425,"N",14.960565
"E.grandis",1,"Bofete",1995,35,88,23,15,2,2,32,19,NA,6.65753425,"N",10.185916
"E.grandis",1,"Bofete",1995,35,88,23,15,3,3,27,19,NA,6.65753425,"N",8.594367
"E.grandis",1,"Bofete",1995,35,88,23,15,4,4,38,19,NA,6.65753425,"N",12.095776
"E.grandis",1,"Bofete",1995,35,88,23,15,5,5,40,20,NA,6.65753425,"N",12.732395
"E.grandis",1,"Bofete",1995,35,88,23,15,6,6,58,21,21.5,6.65753425,"N",18.461973
"E.grandis",1,"Bofete",1995,35,88,23,15,10,10,31,16,NA,6.65753425,"N",9.867606
"E.grandis",1,"Bofete",1995,35,88,23,15,12,12,34,19,NA,6.65753425,"N",10.822536
"E.grandis",1,"Bofete",1995,35,88,23,15,15,15,48,20,NA,6.65753425,"N",15.278875
"E.grandis",1,"Bofete",1995,35,88,23,15,16,16,37,17,NA,6.65753425,"N",11.777466
"E.grandis",1,"Bofete",1995,35,88,23,15,17,17,56,25,25,6.65753425,"N",17.825354
"E.grandis",1,"Bofete",1995,35,88,23,15,20,20,61,23.5,23.5,6.65753425,"N",19.416903
"E.grandis",1,"Bofete",1995,35,88,23,15,25,25,67,24,24,6.65753425,"N",21.326762
"E.grandis",1,"Bofete",1995,35,88,23,15,27,27,58,21.5,21.5,6.65753425,"N",18.461973
"E.grandis",1,"Bofete",1995,35,88,23,16,1,1,39,24,NA,6.66575342,"N",12.414086
"E.grandis",1,"Bofete",1995,35,88,23,16,2,2,59,26,26.5,6.66575342,"N",18.780283
"E.grandis",1,"Bofete",1995,35,88,23,16,4,4,42,25,NA,6.66575342,"N",13.369015
"E.grandis",1,"Bofete",1995,35,88,23,16,5,5,43,23,NA,6.66575342,"N",13.687325
"E.grandis",1,"Bofete",1995,35,88,23,16,6,6,27,16,NA,6.66575342,"N",8.594367
"E.grandis",1,"Bofete",1995,35,88,23,16,7,7,41,24,NA,6.66575342,"N",13.050705
"E.grandis",1,"Bofete",1995,35,88,23,16,8,8,21,12,NA,6.66575342,"N",6.684508
"E.grandis",1,"Bofete",1995,35,88,23,16,9,9,39,23,NA,6.66575342,"N",12.414086
"E.grandis",1,"Bofete",1995,35,88,23,16,10,10,36,24,NA,6.66575342,"N",11.459156
"E.grandis",1,"Bofete",1995,35,88,23,16,12,12,35,23,NA,6.66575342,"N",11.140846
"E.grandis",1,"Bofete",1995,35,88,23,16,23,23,61,28.5,28.5,6.66575342,"N",19.416903
"E.grandis",1,"Bofete",1995,35,88,23,16,26,26,77,28.5,28.5,6.66575342,"N",24.509861
"E.grandis",1,"Bofete",1995,35,88,23,16,57,57,61,27,27,6.66575342,"N",19.416903
"E.grandis",1,"Bofete",1995,35,88,23,16,61,61,59,27,27,6.66575342,"N",18.780283
"E.grandis",1,"Bofete",1995,35,88,23,17,3,3,39,23,NA,6.66575342,"N",12.414086
"E.grandis",1,"Bofete",1995,35,88,23,17,4,4,20,16,NA,6.66575342,"N",6.366198
"E.grandis",1,"Bofete",1995,35,88,23,17,5,5,35,24,NA,6.66575342,"N",11.140846
"E.grandis",1,"Bofete",1995,35,88,23,17,6,6,43,25,NA,6.66575342,"N",13.687325
"E.grandis",1,"Bofete",1995,35,88,23,17,7,7,36,23,NA,6.66575342,"N",11.459156
